   ,CSR_NUMBER,LADBS_INSP_DIST,ADDR_HSE_NUM,ADDR_HSE_FRAC_NUM,ADDR_STR_DIR,ADDR_STR_NAME,ADDR_STR_SUFFIX,ADDR_STR_SUFFIX_DIR,ADDR_STR_ZIP,DATE_RECEIVED,DATE_CLOSED,DUE_DATE,CASEFLAG,CSR_PRIORITY,PIN,CSR_PROBLEM_DESC,APC,CASE_NUMBER_TO_CSR,RESPONSE_DAYS,LAT,LON
1119,380391,1121,955, ,E,88TH,ST, ,90002,8/22/16,9/28/16,9/20/16,N,2,096A209   128,ILUSE,South Los Angeles,,27,33.95756,-118.25685
1120,380451,2131,1068, ,N,EL PASO,DR, ,90041,8/22/16,8/31/16,9/20/16,N,2,154-5A221 236,ILUSE,East Los Angeles,,7,34.11696,-118.21544
1121,380449,3121,10687, ,N,ILEX,AVE, ,91331,8/22/16,10/3/16,9/20/16,N,2,207B157   626,ILUSE,North Valley,,30,34.26415,-118.42188
1122,380405,1101,3499, ,S,MEIER,ST, ,90066,8/22/16,8/29/16,9/20/16,N,2,114B153   900,ILUSE,West Los Angeles,,5,34.00743,-118.44457
1123,380467,2123,2050, ,W,NORWALK,AVE, ,90041,8/22/16,8/23/16,9/20/16,N,2,160-5A223 396,ILUSE,East Los Angeles,,1,34.13228,-118.21282
1124,380397,3122,12244, ,W,RUNNYMEDE,ST, ,91605,8/22/16,8/25/16,9/20/16,Y,2,186B165   493,ILUSE,South Valley,734391,3,34.20543,-118.40012
1125,380409,2102,3751, ,N,SCADLOCK,LANE, ,91403,8/22/16,8/25/16,9/20/16,Y,3,162A145    73,ILUSE,South Valley,734319,3,34.13922,-118.46961
1126,380448,3122,13930, ,W,SHERMAN,WAY, ,91405,8/22/16,8/26/16,9/20/16,Y,2,183B153   184,ILUSE,South Valley,734449,4,34.20063,-118.43661
1127,380489,1112,1757, ,W,37TH,PL, ,90018,8/23/16,8/24/16,9/21/16,Y,2,117B193   128,ILUSE,South Los Angeles,734092,1,34.02034,-118.31061
1128,380510,1132,3944, ,S,6TH,AVE, ,90008,8/23/16,8/24/16,9/21/16,N,2,117B189  1600,ILUSE,South Los Angeles,,1,34.01298,-118.32399
1129,380534,1132,3944, ,S,6TH,AVE, ,90008,8/23/16,8/24/16,9/21/16,N,2,117B189  1600,ILUSE,South Los Angeles,,1,34.01298,-118.32399
1130,380516,2133,2743, ,W,8TH,ST, ,90005,8/23/16,3/21/17,9/21/16,Y,2,132A201    14,ILUSE,Central,759591,150,34.05787,-118.28542
1131,380566,3103,20803, ,W,BRYANT,ST, ,91306,8/23/16,8/31/16,9/21/16,Y,2,195B109   393,ILUSE,North Valley,735110,6,34.22710,-118.58671
1132,380506,1142,17501, ,S,FIGUEROA,ST, ,90248,8/23/16,11/4/16,9/21/16,N,2,063B201    64,ILUSE,Harbor,,53,33.87169,-118.28187
1133,380568,2142,500, ,N,HOOVER,ST, ,90026,8/23/16,8/24/16,9/21/16,N,2,141A201   260,ILUSE,East Los Angeles,,1,34.07979,-118.28425
1134,380537,1131,1240, ,S,LUCERNE,BLVD, ,90019,8/23/16,9/6/16,9/21/16,N,2,129B185   731,ILUSE,Central,,10,34.04989,-118.33086
1135,380491,3301,14117, ,W,OXNARD,ST, ,91401,8/23/16,8/23/16,9/21/16,Y,2,177B153   852,ILUSE,South Valley,733942,0,34.17953,-118.44066
1136,380525,3103,23003, ,W,VENTURA,BLVD, ,91367,8/23/16,8/24/16,9/21/16,N,2,171B097   549,ILUSE,South Valley,,1,34.16511,-118.62719
1137,380615,2133,1826,1/2,W,11TH,ST, ,90006,8/24/16,8/25/16,9/22/16,N,2,129A203    85,ILUSE,Central,,1,34.04908,-118.27842
1138,380644,1142,25341, ,S,BELLE PORTE,AVE, ,90710,8/24/16,8/22/16,9/22/16,Y,2,036B193   480,ILUSE,Harbor,734959,2,33.79418,-118.30134
1139,380659,3131,18557, ,W,BRYANT,ST, ,91324,8/24/16,8/29/16,9/22/16,Y,2,195B125   921,ILUSE,North Valley,734458,3,34.22744,-118.53805
1140,380640,2111,9764, ,W,CASHIO,ST, ,90035,8/24/16,9/24/16,9/22/16,N,2,129B165   310,ILUSE,West Los Angeles,,23,34.05191,-118.40090
1141,380660,3131,18531, ,W,EDDY,ST, ,91324,8/24/16,8/29/16,9/22/16,Y,2,195B125   743,ILUSE,North Valley,734459,3,34.22971,-118.53708
1142,380596,1121,243, ,W,FLORENCE,AVE, ,90003,8/24/16,9/26/16,9/22/16,Y,2,102B201   834,ILUSE,South Los Angeles,737699,23,33.97484,-118.27757
1143,380598,1142,429, ,W,SANTA CRUZ,ST, ,90731,8/24/16,9/20/16,9/22/16,N,2,018B201   605,ILUSE,Harbor,,19,33.74408,-118.28639
1144,380593,3131,23233, ,W,SATICOY,ST, ,91304,8/24/16,8/26/16,9/22/16,Y,2,186B093    85,ILUSE,South Valley,734406,2,34.20840,-118.63348
1145,380618,1102,4127, ,S,SUNNYSIDE,AVE, ,90066,8/24/16,8/26/16,9/22/16,Y,2,108B153   987,ILUSE,West Los Angeles,734396,2,33.99063,-118.43937
1146,380696,1122,1204, ,E,23RD,ST, ,90011,8/25/16,8/29/16,9/23/16,Y,2,120A209   338,ILUSE,South Los Angeles,734446,2,34.02170,-118.25466
1147,380722,1122,1008, ,E,42ND,PL, ,90011,8/25/16,8/29/16,9/23/16,N,2,114A209   178,ILUSE,South Los Angeles,,2,34.00654,-118.25797
1148,380704,2120,3034, ,N,CHADWICK,DR, ,90032,8/25/16,8/30/16,9/23/16,Y,2,141A235   177,ILUSE,East Los Angeles,734721,3,34.08087,-118.17338
1149,380709,3131,16052, ,W,CHASE,ST, ,91343,8/25/16,9/1/16,9/23/16,N,2,192B141   239,ILUSE,North Valley,,5,34.22462,-118.48242
1150,380680,3124,6645, ,N,LANKERSHIM,BLVD, ,91606,8/25/16,8/27/16,9/23/16,Y,2,180B169  1350,ILUSE,South Valley,734438,2,34.19164,-118.38798
1151,380683,3124,6651, ,N,LANKERSHIM,BLVD, ,91606,8/25/16,8/27/16,9/23/16,Y,2,180B169   368,ILUSE,South Valley,734437,2,34.19168,-118.38798
1152,380672,3113,6020, ,N,MELVIN,AVE, ,91356,8/25/16,9/6/16,9/23/16,N,2,177B117   614,ILUSE,South Valley,,8,34.17999,-118.55979
1153,380751,3122,7850, ,N,SHADYGLADE,AVE, ,91605,8/25/16,8/26/16,9/23/16,Y,2,189B165   692,ILUSE,North Valley,734448,1,34.21350,-118.40179
1154,380741,1102,4237, ,S,SUNNYSIDE,AVE, ,90066,8/25/16,8/26/16,9/23/16,Y,2,108B153  1191,ILUSE,West Los Angeles,734397,1,33.98921,-118.43754
1155,380785,1121,810, ,E,87TH,PL, ,90002,8/26/16,9/23/16,9/26/16,N,2,096A209    81,ILUSE,South Los Angeles,,20,33.95823,-118.26037
1156,380802,2123,728, ,N,AVENUE 66, , ,90042,8/26/16,8/29/16,9/26/16,N,2,154-5A235  39,ILUSE,East Los Angeles,,1,34.11942,-118.17470
1157,380816,2111,8471, ,W,BEVERLY,BLVD, ,90048,8/26/16,10/5/16,9/26/16,N,2,138B173   428,ILUSE,Central,,28,34.07621,-118.37572
1158,380781,3102,8640, ,N,COLUMBUS,AVE, ,91343,8/26/16,9/7/16,9/26/16,N,2,195B145   577,ILUSE,North Valley,,8,34.22744,-118.46530
1159,380753,2123,2050, ,W,NORWALK,AVE, ,90041,8/26/16,8/30/16,8/31/16,N,3,160-5A223 396,ILUSE,East Los Angeles,,2,34.13228,-118.21282
1160,380773,1101,11724, ,W,PICO,BLVD, ,90064,8/26/16,8/29/16,9/26/16,Y,2,123B149   747,ILUSE,West Los Angeles,737429,1,34.03120,-118.44611
1161,380838,3113,6251, ,N,AURA,AVE, ,91335,8/27/16,8/30/16,9/26/16,N,2,177B117   181,ILUSE,South Valley,,1,34.18448,-118.55475
1162,380848,3102,9355, ,N,SAN FERNANDO,ROAD, ,91352,8/27/16,9/6/16,9/26/16,N,2,198B165   115,ILUSE,North Valley,,6,34.23876,-118.39350
1163,380840,1142,1009, ,W,SANTA CRUZ,ST, ,90731,8/27/16,9/19/16,9/26/16,Y,2,018B197   851,ILUSE,Harbor,739925,15,33.74453,-118.29917
1164,380847,3102,8600, ,N,TUJUNGA,AVE, ,91352,8/27/16,9/7/16,9/26/16,Y,2,192B169   184,ILUSE,North Valley,735284,7,34.22531,-118.38040
1165,380943,1111,159, ,W,103RD,ST, ,90003,8/29/16,9/1/16,9/27/16,Y,2,091-5A203 292,ILUSE,South Los Angeles,734968,3,33.94294,-118.27594
1166,380912,1141,209, ,E,116TH,ST, ,90061,8/29/16,11/4/16,9/27/16,Y,2,084B205   105,ILUSE,South Los Angeles,744069,49,33.92928,-118.27124
1167,380901,1122,1440, ,E,41ST,ST, ,90011,8/29/16,8/30/16,9/27/16,N,2,115-5A211 269,ILUSE,South Los Angeles,,1,34.00855,-118.24796
1168,380949,3121,12483, ,W,CLARETTA,ST, ,91331,8/29/16,10/3/16,9/27/16,Y,2,213B165   519,ILUSE,North Valley,738987,25,34.27944,-118.40579
1169,380894,2112,3002, ,N,HUTTON,PL, ,90210,8/29/16,9/28/16,9/27/16,Y,2,156B157   160,ILUSE,South Valley,738385,22,34.12595,-118.42556
1170,380959,2112,11158, ,W,MASSACHUSETTS,AVE, ,90025,8/29/16,9/1/16,9/27/16,N,2,129B149   139,ILUSE,West Los Angeles,,3,34.04854,-118.44634
1171,380924,1112,3937,1/2,S,VERMONT,AVE, ,90037,8/29/16,8/30/16,9/27/16,N,2,117B197  1061,ILUSE,South Los Angeles,,1,34.01363,-118.29190
1172,380920,1112,3937, ,S,VERMONT,AVE, ,90037,8/29/16,8/30/16,9/27/16,N,2,117B197  1061,ILUSE,South Los Angeles,,1,34.01363,-118.29190
1173,381017,1101,11738, ,W,DARLINGTON,AVE, ,90049,8/30/16,9/9/16,9/28/16,N,2,129B145   261,ILUSE,West Los Angeles,,8,34.05164,-118.46516
1174,381066,2143,822, ,N,HOBART,BLVD, ,90029,8/30/16,9/6/16,9/28/16,Y,2,141B193   305,ILUSE,Central,736577,5,34.08524,-118.30497
1175,381061,1111,1231, ,W,MANCHESTER,AVE, ,90044,8/30/16,8/31/16,9/28/16,Y,2,097-5A197 303,ILUSE,South Los Angeles,734950,1,33.96018,-118.29700
1176,381061,1111,1231, ,W,MANCHESTER,AVE, ,90044,8/30/16,8/31/16,9/28/16,Y,2,097-5A197 303,ILUSE,South Los Angeles,734949,1,33.96018,-118.29700
1177,381167,2133,1401, ,S,OAK,ST, ,90015,8/30/16,8/30/16,9/28/16,Y,2,126A203    20,ILUSE,Central,734943,0,34.04126,-118.27440
1178,381018,3301,8637, ,N,SAN FERNANDO,ROAD, ,91352,8/30/16,9/8/16,9/28/16,N,2,192B169   140,ILUSE,North Valley,,7,34.22622,-118.37970
1179,380990,1142,812, ,N,WAINWRIGHT,AVE, ,90744,8/30/16,11/22/16,9/28/16,N,2,033B213  1013,ILUSE,Harbor,,60,33.78205,-118.23528
1180,380989,1142,816, ,N,WAINWRIGHT,AVE, ,90744,8/30/16,11/22/16,9/28/16,N,2,033B213   985,ILUSE,Harbor,,60,33.78213,-118.23529
1181,380991,1142,850, ,N,WAINWRIGHT,AVE, ,90744,8/30/16,11/4/16,9/28/16,Y,2,033B213   939,ILUSE,Harbor,745107,48,33.78246,-118.23533
1182,380992,2103,385, ,N,WILTON,PL, ,90004,8/30/16,9/1/16,9/28/16,Y,2,138B189    54,ILUSE,Central,735491,2,34.07827,-118.31365
1183,381111,2143,1515, ,N,BRONSON,AVE, ,90028,8/31/16,9/6/16,9/29/16,N,2,147A191    64,ILUSE,Central,,4,34.09850,-118.31821
1184,381139,1101,15, ,E,BROOKS,AVE, ,90291,8/31/16,9/9/16,9/29/16,Y,2,108A143   124,ILUSE,West Los Angeles,790709,7,33.99106,-118.47645
1185,381102,1132,3429, ,S,CRENSHAW,BLVD, ,90016,8/31/16,9/8/16,9/29/16,N,2,120B185   977,ILUSE,South Los Angeles,,6,34.02477,-118.33549
1186,381076,3102,11240, ,W,DORA,ST, ,91352,8/31/16,9/14/16,9/29/16,Y,2,192B173   448,ILUSE,North Valley,735838,10,34.22235,-118.37627
1187,381126,1101,1741, ,S,GRANVILLE,AVE, ,90025,8/31/16,11/2/16,9/29/16,Y,2,126B149   975,ILUSE,West Los Angeles,743284,45,34.03903,-118.45517
1188,381089,2133,2323, ,W,JAMES M. WOOD,BLVD, ,90057,8/31/16,9/3/16,9/29/16,N,2,132A201   272,ILUSE,Central,,3,34.05482,-118.28161
1189,381092,3301,6205, ,N,KESTER,AVE, ,91411,8/31/16,8/31/16,9/29/16,Y,2,178-5A149 240,ILUSE,South Valley,734963,0,34.18281,-118.45766
1190,381103,1102,3705, ,S,MCLAUGHLIN,AVE, ,90066,8/31/16,9/6/16,9/29/16,N,2,114B157   485,ILUSE,West Los Angeles,,4,34.01034,-118.42618
1191,381132,2133,711, ,N,NORTH BROADWAY, , ,90012,8/31/16,9/3/16,9/29/16,N,2,133-5A215  92,ILUSE,Central,,3,34.06077,-118.23928
1192,381138,1101,819, ,S,OCEAN FRONT,WALK, ,90291,8/31/16,9/9/16,9/29/16,N,2,108A143   144,ILUSE,West Los Angeles,,7,33.99083,-118.47696
1193,381074,2111,909, ,N,POINSETTIA,PL, ,90046,8/31/16,8/31/16,9/29/16,Y,2,144B181   770,ILUSE,Central,735108,0,34.08751,-118.34879
1194,381106,3101,17337, ,W,VICTORY,BLVD, ,91406,8/31/16,8/31/16,9/29/16,Y,2,180B133   508,ILUSE,South Valley,734939,0,34.18691,-118.51133
1195,381149,2120,3018,1/2,E,WHITTIER,BLVD, ,90023,8/31/16,9/19/16,9/29/16,Y,2,123A225   353,ILUSE,East Los Angeles,736597,13,34.03021,-118.20680
1196,381221,2131,5611, ,N,FIGUEROA,ST, ,90042,9/1/16,9/12/16,9/30/16,N,2,151-5A229 262,ILUSE,East Los Angeles,,7,34.10937,-118.19392
1197,381208,1111,7315, ,S,FIGUEROA,ST, ,90003,9/1/16,9/2/16,9/30/16,Y,2,102B201  1164,ILUSE,South Los Angeles,735026,1,33.97315,-118.28294
1198,381227,3101,8157, ,N,NOBLE,AVE, ,91402,9/1/16,9/2/16,9/30/16,Y,2,192B145   584,ILUSE,North Valley,735109,1,34.21954,-118.46197
1199,381223,1111,6745, ,S,VICTORIA,AVE, ,90043,9/1/16,9/2/16,9/30/16,N,2,102B185   486,ILUSE,South Los Angeles,,1,33.97701,-118.33250
1200,381275,2133,181, ,N,AVENUE 21, , ,90031,9/2/16,9/3/16,10/3/16,N,2,139-5A219  62,ILUSE,East Los Angeles,,1,34.07665,-118.22135
1201,381287,3122,12253, ,W,LAUREL TERRACE,DR, ,91604,9/2/16,9/7/16,10/3/16,Y,2,162B165   542,ILUSE,South Valley,735393,3,34.14073,-118.39969
1202,381264,2123,5225, ,E,YORK,BLVD, ,90042,9/2/16,9/6/16,10/3/16,N,2,156A225   346,ILUSE,East Los Angeles,,2,34.12063,-118.20174
1203,381322,3122,11625, ,W,LA MAIDA,ST, ,91601,9/3/16,9/6/16,10/3/16,N,2,168B169   277,ILUSE,South Valley,,1,34.15873,-118.38647
1204,381333,3122,11748, ,W,RIVERSIDE,DR, ,91607,9/4/16,9/8/16,10/3/16,N,2,168B169   503,ILUSE,South Valley,,3,34.15739,-118.38936
1205,381364,3102,14059, ,W,PIERCE,ST, ,91331,9/5/16,9/20/16,10/3/16,N,2,201B153   401,ILUSE,North Valley,,11,34.24814,-118.43967
1206,381365,3102,14083, ,W,PIERCE,ST, ,91331,9/5/16,9/13/16,10/3/16,N,2,201B153   450,ILUSE,North Valley,,6,34.24770,-118.44027
1207,381430,3113,20620, ,W,OAKSBORO,CIR, ,91364,9/6/16,9/8/16,10/4/16,N,2,168A111    91,ILUSE,South Valley,,2,34.15433,-118.58269
1208,381554,1111,2010, ,W,62ND,ST, ,90047,9/7/16,9/12/16,10/5/16,Y,2,105B189  1017,ILUSE,South Los Angeles,735687,3,33.98325,-118.31394
1209,381579,2131,800, ,N,AVENUE 50, , ,90042,9/7/16,9/7/16,10/5/16,Y,2,153A223   276,ILUSE,East Los Angeles,735458,0,34.11312,-118.20780
1210,381476,1122,4204, ,S,CENTRAL,AVE, ,90011,9/7/16,9/19/16,10/5/16,Y,2,114A209   121,ILUSE,South Los Angeles,736729,8,34.00730,-118.25628
1211,381487,1132,2226, ,S,CLOVERDALE,AVE, ,90016,9/7/16,9/28/16,10/5/16,Y,2,126B177  1599,ILUSE,South Los Angeles,738413,15,34.03746,-118.35524
1212,381497,3121,11956, ,W,GAGER,ST, ,91342,9/7/16,9/17/16,10/5/16,Y,2,213B165   426,ILUSE,North Valley,736615,8,34.28043,-118.39356
1213,381562,3101,14635, ,W,KESWICK,ST, ,91405,9/7/16,9/8/16,10/6/16,Y,2,189B149   562,ILUSE,South Valley,735482,1,34.21048,-118.45205
1214,381562,3101,14635, ,W,KESWICK,ST, ,91405,9/7/16,9/8/16,10/6/16,Y,2,189B149   562,ILUSE,South Valley,735472,1,34.21048,-118.45205
1215,381524,2111,828, ,N,ORANGE GROVE,AVE, ,90046,9/7/16,9/14/16,10/5/16,Y,2,141B177   125,ILUSE,Central,735876,5,34.08627,-118.36039
1216,381553,3122,6014, ,N,RHODES,AVE, ,91606,9/7/16,9/8/16,10/5/16,Y,2,177B165   669,ILUSE,South Valley,735488,1,34.17995,-118.40289
1217,381601,2131,677, ,W,ROMULO,ST, ,90065,9/7/16,9/7/16,10/6/16,Y,2,144A219    43,ILUSE,East Los Angeles,735470,0,34.09068,-118.22226
1218,381528,3123,12733, ,N,SAN FERNANDO,ROAD, ,91342,9/7/16,9/8/16,10/5/16,Y,2,219B145    50,ILUSE,North Valley,735487,1,34.30059,-118.46147
1219,381525,3123,13404, ,W,SAYRE,ST, ,91342,9/7/16,9/8/16,10/5/16,Y,2,228B157  1006,ILUSE,North Valley,735486,1,34.31780,-118.42498
1220,381556,1112,2425, ,S,VERMONT,AVE, ,90007,9/7/16,9/8/16,10/5/16,N,2,123B197   686,ILUSE,South Los Angeles,,1,34.03386,-118.29175
1221,381575,1121,331, ,W,58TH,ST, ,90037,9/8/16,9/20/16,10/6/16,Y,2,108B201  1199,ILUSE,South Los Angeles,737080,8,33.98984,-118.27951
1222,381604,1132,3505, ,S,5TH,AVE, ,90018,9/8/16,10/28/16,10/6/16,Y,2,120B189  1024,ILUSE,South Los Angeles,741057,36,34.02390,-118.32252
1223,381604,1132,3505, ,S,5TH,AVE, ,90018,9/8/16,10/28/16,10/6/16,Y,2,120B189  1024,ILUSE,South Los Angeles,741047,36,34.02390,-118.32252
1224,381617,3103,6511, ,N,HESPERIA,AVE, ,91335,9/8/16,9/14/16,10/6/16,Y,2,180B125   527,ILUSE,South Valley,735927,4,34.18891,-118.52635
1225,381621,2101,11151, ,W,HORTENSE,ST, ,91602,9/8/16,9/13/16,10/6/16,Y,2,168B173   833,ILUSE,South Valley,735831,3,34.15461,-118.37414
1226,381613,2120,4874, ,E,HUNTINGTON,DR,S,90032,9/8/16,9/13/16,10/6/16,N,2,142-5A233  78,ILUSE,East Los Angeles,,3,34.08606,-118.17746
1227,381609,3122,6506, ,N,TEESDALE,AVE, ,91606,9/8/16,9/9/16,10/6/16,N,2,180B161   862,ILUSE,South Valley,,1,34.18883,-118.40801
1228,381659,3113,18817, ,W,CALVERT,ST, ,91335,9/9/16,9/13/16,10/7/16,Y,2,177B121   342,ILUSE,South Valley,735827,2,34.18194,-118.54303
1229,381707,2111,9764, ,W,CASHIO,ST, ,90035,9/9/16,9/22/16,10/7/16,Y,2,129B165   310,ILUSE,West Los Angeles,737441,9,34.05191,-118.40090
1230,381691,1122,4511, ,S,CENTRAL,AVE, ,90011,9/9/16,9/13/16,10/7/16,N,2,112-5A209 169,ILUSE,South Los Angeles,,2,34.00244,-118.25673
1231,381684,1102,8443, ,S,NAYLOR,AVE, ,90045,9/9/16,9/21/16,10/7/16,Y,2,096B165   319,ILUSE,West Los Angeles,737090,8,33.96147,-118.39556
1232,381732,3122,14152, ,W,LEMAY,ST, ,91405,9/10/16,9/14/16,10/7/16,Y,2,180B153   342,ILUSE,South Valley,736189,2,34.19180,-118.44189
1233,381720,3124,9955, ,N,SUNLAND,BLVD, ,91040,9/10/16,9/14/16,10/7/16,N,2,204B181   287,ILUSE,North Valley,,2,34.25283,-118.34545
1234,381749,1102,4716, ,S,BERRYMAN,AVE, ,90230,9/11/16,9/21/16,10/7/16,N,2,111B161   869,ILUSE,West Los Angeles,,7,33.99759,-118.40866
1235,381738,3124,9955, ,N,SUNLAND,BLVD, ,91040,9/11/16,9/15/16,10/7/16,N,2,204B181   287,ILUSE,North Valley,,3,34.25283,-118.34545
1236,381840,3122,5112, ,N,LANKERSHIM,BLVD, ,91601,9/12/16,9/13/16,10/11/16,Y,2,171B173   864,ILUSE,South Valley,735839,1,34.16336,-118.37352
1237,381772,2121,734, ,S,MAIN,ST, ,90014,9/12/16,9/15/16,10/11/16,Y,2,127-5A211 186,ILUSE,Central,736194,3,34.04318,-118.25216
1238,381843,1102,4156, ,S,NEOSHO,AVE, ,90066,9/12/16,9/19/16,10/11/16,Y,2,108B157   204,ILUSE,West Los Angeles,736670,5,33.99521,-118.43081
1239,381806,1121,8129, ,S,SAN PEDRO,ST, ,90003,9/12/16,9/19/16,10/11/16,Y,2,099B205  1068,ILUSE,South Los Angeles,736696,5,33.96555,-118.26969
1240,381873,1142,1661, ,W,226TH,ST, ,90501,9/13/16,9/14/16,10/12/16,N,2,045B193   100,ILUSE,Harbor,,1,33.82145,-118.30850
1241,381870,1142,505, ,E,G,ST, ,90744,9/13/16,11/5/16,10/12/16,N,2,030B209   310,ILUSE,Harbor,,39,33.77896,-118.25678
1242,381892,1102,2232, ,S,GLYNDON,AVE, ,90291,9/13/16,9/24/16,10/12/16,Y,2,111B149  1119,ILUSE,West Los Angeles,737563,9,33.99774,-118.45048
1243,381865,2133,2323, ,W,JAMES M. WOOD,BLVD, ,90057,9/13/16,9/14/16,10/12/16,N,2,132A201   272,ILUSE,Central,,1,34.05482,-118.28161
1244,381929,1131,4325, ,W,PICO,BLVD, ,90019,9/13/16,9/22/16,10/12/16,Y,2,129B185  1028,ILUSE,Central,737706,7,34.04818,-118.32887
1245,381849,3123,12348, ,N,SAN FERNANDO,ROAD, ,91342,9/13/16,9/14/16,10/12/16,Y,2,219B149   622,ILUSE,North Valley,735850,1,34.29522,-118.45305
1246,381937,3113,5131, ,N,TOPANGA CANYON,BLVD, ,91364,9/13/16,9/14/16,10/12/16,Y,2,171B101   925,ILUSE,South Valley,735978,1,34.16285,-118.60610
1247,381912,3113,7948, ,N,WILBUR,AVE, ,91335,9/13/16,9/16/16,10/12/16,N,2,189B121   274,ILUSE,South Valley,,3,34.21501,-118.54464
1248,382023,2120,418, ,N,CONCORD,ST, ,90063,9/14/16,9/26/16,10/13/16,Y,2,127-5A229 184,ILUSE,East Los Angeles,737579,8,34.04149,-118.19433
1249,382033,1111,1227, ,W,MANCHESTER,AVE, ,90044,9/14/16,9/22/16,10/13/16,N,2,097-5A197 302,ILUSE,South Los Angeles,,6,33.96018,-118.29685
1250,382019,3121,12720, ,W,MONTAGUE,ST, ,91331,9/14/16,9/21/16,10/13/16,Y,2,201B161   538,ILUSE,North Valley,737314,5,34.24818,-118.41027
1251,381945,3301,8579, ,N,SAN FERNANDO,ROAD, ,91352,9/14/16,9/14/16,,Y,2,192B173   176,ILUSE,North Valley,735926,0,34.22518,-118.37828
1252,382005,1142,725,1/2,W,SANTA CRUZ,ST, ,90731,9/14/16,10/24/16,10/13/16,N,2,018B197   889,ILUSE,Harbor,,28,33.74452,-118.29288
1253,381998,3131,23233, ,W,SATICOY,ST, ,91304,9/14/16,9/16/16,10/13/16,Y,2,186B093    85,ILUSE,South Valley,736584,2,34.20840,-118.63348
1254,382115,1121,111, ,E,69TH,ST, ,90003,9/15/16,9/19/16,10/14/16,Y,2,102B205   378,ILUSE,South Los Angeles,736699,2,33.97708,-118.27342
1255,382067,1142,220, ,W,8TH,ST, ,90731,9/15/16,11/5/16,10/14/16,N,2,015B201   235,ILUSE,Harbor,,37,33.73704,-118.28181
1256,382079,1111,560, ,W,90TH,ST, ,90044,9/15/16,9/27/16,10/14/16,Y,2,094-5A201  19,ILUSE,South Los Angeles,737715,8,33.95500,-118.28463
1257,382109,2121,734, ,S,MAIN,ST, ,90014,9/15/16,9/19/16,10/14/16,N,2,127-5A211 186,ILUSE,Central,,2,34.04318,-118.25216
1258,382118,1141,16003, ,S,ORCHARD,AVE, ,90247,9/15/16,11/4/16,10/14/16,Y,2,069B197   175,ILUSE,Harbor,744115,36,33.88615,-118.28834
1259,382070,3124,10852, ,N,PLAINVIEW,AVE, ,91042,9/15/16,9/19/16,10/14/16,Y,2,207B197   270,ILUSE,North Valley,736624,2,34.26640,-118.29778
1260,382071,1142,25029, ,S,VERMONT,AVE, ,90710,9/15/16,11/5/16,10/14/16,Y,2,036B197   141,ILUSE,Harbor,743958,37,33.79678,-118.29102
1261,382180,3101,15406, ,W,CABRITO,ROAD, ,91406,9/16/16,9/19/16,10/17/16,N,2,189B145   277,ILUSE,South Valley,,1,34.21657,-118.46861
1262,382157,2143,1736, ,N,CAHUENGA,BLVD, ,90028,9/16/16,9/19/16,10/17/16,N,2,148-5A187  58,ILUSE,Central,,1,34.10270,-118.32938
1263,382208,1132,2228, ,S,CRENSHAW,BLVD, ,90018,9/16/16,9/20/16,10/17/16,N,2,123B185    24,ILUSE,South Los Angeles,,2,34.03736,-118.33198
1264,382141,2123,4629, ,N,EAGLE ROCK,BLVD, ,90041,9/16/16,9/19/16,10/17/16,Y,2,159A221   368,ILUSE,East Los Angeles,736637,1,34.12839,-118.21768
1265,382155,2143,1746, ,N,IVAR,AVE, ,90028,9/16/16,9/19/16,10/17/16,N,2,148-5A187  28,ILUSE,Central,,1,34.10307,-118.32802
1266,382179,3132,17042, ,W,KINGSBURY,ST, ,91344,9/16/16,9/19/16,10/17/16,N,2,207B133   642,ILUSE,North Valley,,1,34.26346,-118.50371
1267,382144,1142,1418, ,E,L,ST, ,90744,9/16/16,9/30/16,10/17/16,Y,2,033B213   211,ILUSE,Harbor,738669,10,33.78751,-118.24589
1268,382158,2111,3638, ,S,OVERLAND,AVE, ,90034,9/16/16,9/20/16,10/17/16,Y,2,120B161  1094,ILUSE,West Los Angeles,736972,2,34.02243,-118.40961
1269,382151,3103,7125, ,N,REMMET,AVE, ,91303,9/16/16,9/16/16,10/17/16,Y,2,183B105   307,ILUSE,South Valley,736240,0,34.19992,-118.60041
1270,382174,3123,12963, ,N,TELFAIR,AVE, ,91342,9/16/16,9/20/16,10/17/16,Y,2,222B141   162,ILUSE,North Valley,736967,2,34.30530,-118.47440
1271,382145,3124,11447, , ,VANOWEN,ST, ,91605,9/16/16,9/20/16,10/17/16,Y,2,183B169   603,ILUSE,South Valley,736908,2,34.19428,-118.38075
1272,382149,3101,8144, ,N,WILLIS,AVE, ,91402,9/16/16,9/19/16,10/17/16,N,2,192B149   574,ILUSE,North Valley,,1,34.21917,-118.45516
1273,382225,2112,1234, ,N,BEVERLY GLEN,BLVD, ,90077,9/17/16,9/27/16,10/17/16,Y,2,147A153   544,ILUSE,West Los Angeles,738473,6,34.09614,-118.44086
1274,382626,2121,318, ,N,ECHANDIA,ST, ,90033,9/17/16,9/22/16,10/24/16,N,2,130-5A221 301,ILUSE,East Los Angeles,,3,34.05047,-118.21944
1275,382220,2143,5448, ,W,FRANKLIN,AVE, ,90027,9/17/16,9/20/16,10/17/16,N,2,150A193   180,ILUSE,Central,,1,34.10524,-118.30862
